,ts_code,name,start_date,end_date,change_reason
3,000564.SZ,西安民生,19940901,20060313,改名
4,000564.SZ,陕民生A,19940110,19940831,其他
,ts_code,name,start_date,end_date,change_reason
0,000565.SZ,渝三峡A,20061009,,摘G
1,000565.SZ,G渝三峡,20060518,20061008,完成股改
2,000565.SZ,渝三峡A,19940408,20060517,其他
,ts_code,name,start_date,end_date,change_reason
0,000566.SZ,海南海药,20061009,,摘G
1,000566.SZ,G海药,20051121,20061008,完成股改
2,000566.SZ,海南海药,20050321,20051120,撤销ST
3,000566.SZ,ST海药,20020419,20050320,ST
4,000566.SZ,轻骑海药,20000509,20020418,撤销ST
5,000566.SZ,ST海药,19990429,20000508,ST
6,000566.SZ,轻骑海药,19980706,19990428,改名
7,000566.SZ,琼海药A,19940525,19980705,其他
,ts_code,name,start_date,end_date,change_reason
0,000567.SZ,海德股份,20061009,,摘G
1,000567.SZ,G海德,20060217,20061008,完成股改
2,000567.SZ,海德股份,20050307,20060216,撤销ST
3,000567.SZ,ST琼海德,20020418,20050306,ST
4,000567.SZ,琼海德A,19940525,20020417,其他
,ts_code,name,start_date,end_date,change_reason
0,000568.SZ,泸州老窖,20061009,,摘G
1,000568.SZ,G老窖,20051103,20061008,完成股改
2,000568.SZ,泸州老窖,19980101,20051102,其他
3,000568.SZ,川老窖A,19940509,19971231,其他
,ts_code,name,start_date,end_date,change_reason
0,000570.SZ,苏常柴A,20061009,,摘G
1,000570.SZ,G常柴A,20060619,20061008,完成股改
2,000570.SZ,苏常柴A,20040405,20060618,撤销*ST
3,000570.SZ,*ST常柴A,20030512,20040404,*ST
4,000570.SZ,ST常柴A,20030411,20030511,ST
5,000570.SZ,苏常柴A,19940701,20030410,其他
,ts_code,name,start_date,end_date,change_reason
0,000571.SZ,*ST大洲,20190430,,*ST
1,000571.SZ,ST大洲,20190416,20190429,ST
2,000571.SZ,新大洲A,20061113,20190415,完成股改
3,000571.SZ,S新大洲,20061009,20061112,未股改加S
4,000571.SZ,新大洲A,20040331,20061008,撤销ST
5,000571.SZ,ST新大洲,20020329,20040330,ST
6,000571.SZ,新大洲A,19940525,20020328,其他
,ts_code,name,start_date,end_date,change_reason
0,000572.SZ,*ST海马,20190424,,*ST
1,000572.SZ,海马汽车,20110512,20190423,改名
2,000572.SZ,海马股份,20070112,20110511,改名
3,000572.SZ,金盘股份,20061009,20070111,摘G
4,000572.SZ,G金盘,20051205,20061008,完成股改
5,000572.SZ,金盘股份,20050404,20051204,撤销ST
6,000572.SZ,ST金盘,20040224,20050403,摘星
7,000572.SZ,*ST金盘,20030512,20040223,*ST
8,000572.SZ,ST金盘,20020418,20030511,ST
9,000572.SZ,琼金盘A,19940808,20020417,其他
,ts_code,name,start_date,end_date,change_reason
0,000573.SZ,粤宏远A,20061009,,摘G
1,000573.SZ,G宏远,20060616,20061008,完成股改
2,000573.SZ,粤宏远A,19940815,20060615,其他
,ts_code,name,start_date,end_date,change_reason
0,000576.SZ,广东甘化,20130415,,撤销*ST
1,000576.SZ,*ST甘化,20120229,20130414,*ST
2,000576.SZ,ST甘化,20100518,20120228,摘星
3,000576.SZ,*ST甘化,20090421,20100517,*ST
4,000576.SZ,广东甘化,20061009,20090420,摘G
5,000576.SZ,G甘化,20060313,20061008,完成股改
6,000576.SZ,广东甘化,19980101,20060312,其他
7,000576.SZ,粤甘化A,19940907,19971231,其他
,ts_code,name,start_date,end_date,change_reason
0,000581.SZ,威孚高科,20061009,,摘G
1,000581.SZ,G威孚,20060405,20061008,完成股改
2,000581.SZ,威孚高科,20001208,20060404,改名
3,000581.SZ,苏威孚A,19980924,20001207,其他
,ts_code,name,start_date,end_date,change_reason
0,000582.SZ,北部湾港,20140416,,改名
1,000582.SZ,北海港,20070522,20140415,完成股改
2,000582.SZ,S北海港,20061009,20070521,未股改加S
3,000582.SZ,北海港,20050530,20061008,改名
4,000582.SZ,北海新力,19951102,20050529,其他
,ts_code,name,start_date,end_date,change_reason
0,000584.SZ,哈工智能,20170824,,改名
1,000584.SZ,友利控股,20090520,20170823,改名
2,000584.SZ,舒卡股份,20061009,20090519,摘G
3,000584.SZ,G舒卡,20060328,20061008,完成股改
4,000584.SZ,舒卡股份,20040609,20060327,改名
5,000584.SZ,蜀都A,19951128,20040608,其他
,ts_code,name,start_date,end_date,change_reason
0,000585.SZ,*ST东电,20180402,,*ST
1,000585.SZ,东北电气,20130419,20180401,撤销*ST
2,000585.SZ,*ST东电,20120405,20130418,*ST
3,000585.SZ,东北电气,20100414,20120404,撤销*ST
4,000585.SZ,*ST东电,20090401,20100413,*ST
5,000585.SZ,东北电气,20061009,20090331,摘G
6,000585.SZ,G东北电,20060516,20061008,完成股改
7,000585.SZ,东北电气,20060424,20060515,撤销ST
8,000585.SZ,ST东北电,20000509,20060423,ST
9,000585.SZ,东北电A,19951213,20000508,其他
,ts_code,name,start_date,end_date,change_reason
0,000586.SZ,汇源通信,20110721,,撤销ST
1,000586.SZ,ST汇源,20100506,20110720,摘星
2,000586.SZ,*ST汇源,20090428,20100505,*ST
3,000586.SZ,汇源通信,20061009,20090427,摘G
4,000586.SZ,G汇源,20051229,20061008,完成股改
5,000586.SZ,汇源通信,20040225,20051228,撤销ST
6,000586.SZ,ST汇源,20021225,20040224,改名
7,000586.SZ,ST川长江,20020408,20021224,ST
8,000586.SZ,川长江A,19951220,20020407,其他
,ts_code,name,start_date,end_date,change_reason
0,000587.SZ,金洲慈航,20160425,,改名
1,000587.SZ,金叶珠宝,20120910,20160424,撤销ST
2,000587.SZ,ST金叶,20111216,20120909,改名
3,000587.SZ,ST光明,20111028,20111215,摘星
4,000587.SZ,*ST光明,20110818,20111027,完成股改
5,000587.SZ,S*ST光明,20091111,20110817,*ST
6,000587.SZ,SST光明,20081210,20091110,摘星
7,000587.SZ,S*ST光明,20070508,20081209,*ST
8,000587.SZ,SST光明,20061009,20070507,未股改加S
9,000587.SZ,ST光明,20050728,20061008,摘星
10,000587.SZ,*ST光明,20040426,20050727,*ST
11,000587.SZ,光明家具,19960425,20040425,其他
,ts_code,name,start_date,end_date,change_reason
0,000589.SZ,贵州轮胎,20190508,,其他
1,000589.SZ,黔轮胎A,20061009,20190507,摘G
2,000589.SZ,G黔轮胎,20060406,20061008,完成股改
3,000589.SZ,黔轮胎A,19960308,20060405,其他
,ts_code,name,start_date,end_date,change_reason
0,000590.SZ,启迪古汉,20160412,,摘星改名
1,000590.SZ,*ST古汉,20150504,20160411,*ST
2,000590.SZ,紫光古汉,20061009,20150503,摘G
3,000590.SZ,G古汉,20060831,20061008,完成股改
4,000590.SZ,紫光古汉,20011128,20060830,其他
5,000590.SZ,紫光生物,20001018,20011127,改名
6,000590.SZ,古汉集团,19971215,20001017,改名
7,000590.SZ,湘中药,19960119,19971214,其他
,ts_code,name,start_date,end_date,change_reason
0,000591.SZ,太阳能,20160328,,改名
1,000591.SZ,桐君阁,20070201,20160327,完成股改
2,000591.SZ,S桐君阁,20061009,20070131,未股改加S
3,000591.SZ,桐君阁,19980831,20061008,改名
4,000591.SZ,重庆中药,19960208,19980830,其他
,ts_code,name,start_date,end_date,change_reason
0,000592.SZ,平潭发展,20140506,,改名
1,000592.SZ,中福实业,20090512,20140505,撤销ST
2,000592.SZ,ST中福,20080414,20090511,其他
3,000592.SZ,*ST昌源,20080319,20080413,完成股改
4,000592.SZ,S*ST昌源,20061009,20080318,未股改加S
5,000592.SZ,*ST昌源,20050429,20061008,*ST
6,000592.SZ,ST昌源,20030410,20050428,改名
7,000592.SZ,ST中福,20000509,20030409,ST
8,000592.SZ,中福实业,19960327,20000508,其他
,ts_code,name,start_date,end_date,change_reason
0,000593.SZ,大通燃气,20061009,,摘G
1,000593.SZ,G宝光,20060912,20061008,完成股改
2,000593.SZ,宝光药业,20030819,20060911,改名
3,000593.SZ,成都华联,19960312,20030818,其他
,ts_code,name,start_date,end_date,change_reason
0,000595.SZ,宝塔实业,20180518,,撤销*ST
1,000595.SZ,*ST宝实,20170329,20180517,*ST
2,000595.SZ,宝塔实业,20150605,20170328,改名
3,000595.SZ,西北轴承,20130403,20150604,撤销*ST
4,000595.SZ,*ST西轴,20110420,20130402,*ST
5,000595.SZ,西北轴承,20061009,20110419,摘G
6,000595.SZ,G西轴,20060421,20061008,完成股改
7,000595.SZ,西北轴承,19960419,20060420,其他
,ts_code,name,start_date,end_date,change_reason
0,000596.SZ,古井贡酒,20070321,,撤销ST
1,000596.SZ,ST古井A,20061009,20070320,摘G
2,000596.SZ,GST古井A,20060619,20061008,完成股改
3,000596.SZ,ST古井A,20060516,20060618,摘星
4,000596.SZ,*ST古井A,20050701,20060515,*ST
5,000596.SZ,古井贡A,19960927,20050630,其他
,ts_code,name,start_date,end_date,change_reason
0,000597.SZ,东北制药,20061009,,摘G
1,000597.SZ,G东北药,20060214,20061008,完成股改
2,000597.SZ,东北药,19960523,20060213,其他
,ts_code,name,start_date,end_date,change_reason
0,000598.SZ,兴蓉环境,20150630,,改名
1,000598.SZ,兴蓉投资,20100714,20150629,改名
2,000598.SZ,蓝星清洗,20100608,20100713,撤销*ST
3,000598.SZ,*ST清洗,20100310,20100607,*ST
4,000598.SZ,蓝星清洗,20061009,20100309,摘G
5,000598.SZ,G蓝清洗,20060417,20061008,完成股改
6,000598.SZ,蓝星清洗,19960529,20060416,其他
,ts_code,name,start_date,end_date,change_reason
0,000599.SZ,青岛双星,20061009,,摘G
1,000599.SZ,G双星,20051205,20061008,完成股改
2,000599.SZ,青岛双星,19960430,20051204,其他
,ts_code,name,start_date,end_date,change_reason
0,000600.SZ,建投能源,20061009,,摘G
1,000600.SZ,G建投,20051128,20061008,完成股改
2,000600.SZ,建投能源,20040601,20051127,改名
3,000600.SZ,国际大厦,19960606,20040531,其他
,ts_code,name,start_date,end_date,change_reason
0,000601.SZ,韶能股份,20061009,,摘G
1,000601.SZ,G韶能,20060223,20061008,完成股改
2,000601.SZ,韶能股份,19970101,20060222,其他
3,000601.SZ,广东韶能,19960830,19961231,其他
,ts_code,name,start_date,end_date,change_reason
0,000603.SZ,盛达矿业,20120508,,撤销ST
1,000603.SZ,ST盛达,20111111,20120507,改名
2,000603.SZ,ST威达,20111028,20111110,摘星
3,000603.SZ,*ST威达,20061009,20111027,摘G
4,000603.SZ,G*ST威达,20060630,20061008,完成股改
5,000603.SZ,*ST威达,20060403,20060629,*ST
6,000603.SZ,ST威达,20020424,20060402,ST
7,000603.SZ,威达医械,19960823,20020423,其他
,ts_code,name,start_date,end_date,change_reason
0,000605.SZ,渤海股份,20140318,,改名
1,000605.SZ,四环药业,20130322,20140317,撤销*ST
2,000605.SZ,*ST四环,20120312,20130321,*ST
3,000605.SZ,ST四环,20080819,20120311,摘星
4,000605.SZ,*ST四环,20070430,20080818,*ST
5,000605.SZ,四环药业,20061009,20070429,摘G
6,000605.SZ,G四环药,20060621,20061008,完成股改
7,000605.SZ,四环药业,20010711,20060620,改名
8,000605.SZ,中联建设,19960913,20010710,其他
,ts_code,name,start_date,end_date,change_reason
0,000606.SZ,顺利办,20180703,,改名
1,000606.SZ,神州易桥,20170314,20180702,撤销*ST
2,000606.SZ,*ST易桥,20160615,20170313,改名
3,000606.SZ,*ST明胶,20160401,20160614,*ST
4,000606.SZ,青海明胶,20061009,20160331,摘G
5,000606.SZ,G明胶,20060123,20061008,完成股改
6,000606.SZ,青海明胶,19961004,20060122,其他
,ts_code,name,start_date,end_date,change_reason
0,000607.SZ,华媒控股,20150119,,改名
1,000607.SZ,华智控股,20120627,20150118,撤销*ST
2,000607.SZ,*ST华控,20110419,20120626,*ST
3,000607.SZ,华智控股,20101014,20110418,改名
4,000607.SZ,华立药业,20061009,20101013,摘G
5,000607.SZ,G华立,20051222,20061008,完成股改
6,000607.SZ,华立控股,20000323,20051221,撤销ST
7,000607.SZ,ST重仪,19990422,20000322,ST
8,000607.SZ,重庆川仪,19960830,19990421,其他
,ts_code,name,start_date,end_date,change_reason
0,000608.SZ,阳光股份,20061009,,摘G
1,000608.SZ,G阳光,20060113,20061008,完成股改
2,000608.SZ,阳光股份,19980918,20060112,改名
3,000608.SZ,广西虎威,19960919,19980917,其他
,ts_code,name,start_date,end_date,change_reason
0,000609.SZ,中迪投资,20180302,,改名
1,000609.SZ,绵石投资,20160713,20180301,改名
2,000609.SZ,绵世股份,20070228,20160712,改名
3,000609.SZ,燕化高新,20070129,20070227,完成股改
4,000609.SZ,S燕化,20061009,20070128,未股改加S
5,000609.SZ,燕化高新,19961010,20061008,其他
,ts_code,name,start_date,end_date,change_reason
0,000610.SZ,西安旅游,20061009,,摘G
1,000610.SZ,G西旅,20060214,20061008,完成股改
2,000610.SZ,西安旅游,19960926,20060213,其他
,ts_code,name,start_date,end_date,change_reason
0,000611.SZ,*ST天首,20190506,,*ST
1,000611.SZ,天首发展,20170608,20190505,撤销*ST
2,000611.SZ,*ST天首,20160711,20170607,改名
3,000611.SZ,*ST蒙发,20150430,20160710,*ST
4,000611.SZ,内蒙发展,20141022,20150429,改名
5,000611.SZ,四海股份,20120803,20141021,改名
6,000611.SZ,时代科技,20061009,20120802,摘G
7,000611.SZ,G时代科,20060802,20061008,完成股改
8,000611.SZ,时代科技,20030220,20060801,改名
9,000611.SZ,民族集团,19970506,20030219,其他
10,000611.SZ,民族商场,19961008,19970505,其他
,ts_code,name,start_date,end_date,change_reason
0,000612.SZ,焦作万方,20061009,,摘G
1,000612.SZ,G万方,20060922,20061008,完成股改
2,000612.SZ,焦作万方,19960926,20060921,其他
,ts_code,name,start_date,end_date,change_reason
0,000613.SZ,大东海A,20180315,,撤销*ST
1,000613.SZ,*ST东海A,20170405,20180314,*ST
2,000613.SZ,大东海A,20130527,20170404,撤销ST
3,000613.SZ,ST东海A,20070808,20130526,完成股改
4,000613.SZ,SST东海,20070323,20070807,摘星
5,000613.SZ,S*ST东海,20061009,20070322,未股改加S
6,000613.SZ,*ST东海A,20050414,20061008,*ST
7,000613.SZ,ST东海A,20021018,20050413,ST
8,000613.SZ,PT东海A,20010427,20021017,暂停上市
9,000613.SZ,ST东海A,19990504,20010426,ST
10,000613.SZ,大东海A,19970128,19990503,其他
,ts_code,name,start_date,end_date,change_reason
0,000615.SZ,京汉股份,20160526,,改名
1,000615.SZ,湖北金环,20061009,20160525,摘G
2,000615.SZ,G金环,20060215,20061008,完成股改
3,000615.SZ,湖北金环,19961016,20060214,其他
,ts_code,name,start_date,end_date,change_reason
0,000616.SZ,海航投资,20150206,,改名
1,000616.SZ,亿城投资,20140411,20150205,改名
2,000616.SZ,亿城股份,20061009,20140410,摘G
3,000616.SZ,G亿城,20060718,20061008,完成股改
4,000616.SZ,亿城股份,20030121,20060717,改名
5,000616.SZ,大连渤海,19961108,20030120,其他
,ts_code,name,start_date,end_date,change_reason
0,000617.SZ,中油资本,20170210,,改名
1,000617.SZ,石油济柴,20170116,20170209,撤销*ST
2,000617.SZ,*ST济柴,20160401,20170115,*ST
3,000617.SZ,石油济柴,20140423,20160331,撤销*ST
4,000617.SZ,*ST济柴,20130401,20140422,*ST
5,000617.SZ,石油济柴,20070306,20130331,完成股改
6,000617.SZ,S济柴,20061009,20070305,未股改加S
7,000617.SZ,石油济柴,19961022,20061008,其他
,ts_code,name,start_date,end_date,change_reason
0,000619.SZ,海螺型材,20061009,,摘G
1,000619.SZ,G海型材,20060317,20061008,完成股改
2,000619.SZ,海螺型材,20000515,20060316,改名
3,000619.SZ,红星宣纸,19961023,20000514,其他
,ts_code,name,start_date,end_date,change_reason
0,000620.SZ,新华联,20110708,,其他
1,000620.SZ,*ST圣方,20110602,20110707,完成股改
2,000620.SZ,S*ST圣方,20061009,20110601,未股改加S
3,000620.SZ,*ST圣方,20051101,20061008,*ST
4,000620.SZ,ST圣方,20040514,20051031,摘星
5,000620.SZ,*ST圣方,20030512,20040513,*ST
6,000620.SZ,ST圣方科,20020430,20030511,ST
7,000620.SZ,圣方科技,20000314,20020429,改名
8,000620.SZ,牡石化,19961029,20000313,其他
,ts_code,name,start_date,end_date,change_reason
0,000622.SZ,恒立实业,20170504,,撤销*ST
1,000622.SZ,*ST恒立,20160429,20170503,*ST
2,000622.SZ,恒立实业,20140122,20160428,改名
3,000622.SZ,岳阳恒立,20130524,20140121,撤销*ST
4,000622.SZ,*ST恒立,20130208,20130523,其他
5,000622.SZ,S*ST恒立,20061009,20130207,未股改加S
6,000622.SZ,*ST恒立,20050420,20061008,*ST
7,000622.SZ,岳阳恒立,19961107,20050419,其他
,ts_code,name,start_date,end_date,change_reason
0,000623.SZ,吉林敖东,20061009,,摘G
1,000623.SZ,G敖东,20050804,20061008,完成股改
2,000623.SZ,吉林敖东,19961028,20050803,其他
,ts_code,name,start_date,end_date,change_reason
0,000625.SZ,长安汽车,20061009,,摘G
1,000625.SZ,G长安,20060511,20061008,完成股改
2,000625.SZ,长安汽车,19970610,20060510,其他
,ts_code,name,start_date,end_date,change_reason
0,000626.SZ,远大控股,20161025,,改名
1,000626.SZ,如意集团,20061228,20161024,完成股改
2,000626.SZ,S如意,20061009,20061227,未股改加S
3,000626.SZ,如意集团,19961128,20061008,其他
,ts_code,name,start_date,end_date,change_reason
0,000627.SZ,天茂集团,20061009,,摘G
1,000627.SZ,G天茂,20060725,20061008,改名
2,000627.SZ,G百科,20051109,20060724,完成股改
3,000627.SZ,百科药业,20000717,20051108,改名
4,000627.SZ,湖北中天,19961112,20000716,其他
,ts_code,name,start_date,end_date,change_reason
0,000628.SZ,高新发展,20090512,,撤销*ST
1,000628.SZ,*ST高新,20080422,20090511,*ST
2,000628.SZ,高新发展,20061102,20080421,改名
3,000628.SZ,倍特高新,20061009,20061101,摘G
4,000628.SZ,G倍特,20060712,20061008,完成股改
5,000628.SZ,倍特高新,19961118,20060711,其他
,ts_code,name,start_date,end_date,change_reason
0,000629.SZ,攀钢钒钛,20180824,,其他
1,000629.SZ,*ST钒钛,20160503,20180823,*ST
2,000629.SZ,攀钢钒钛,20110328,20160502,撤销*ST
3,000629.SZ,*ST钒钛,20100430,20110327,改名
4,000629.SZ,*ST钢钒,20100428,20100429,*ST
5,000629.SZ,攀钢钢钒,20070402,20100427,其他
6,000629.SZ,新钢钒,20061009,20070401,摘G
7,000629.SZ,G新钢钒,20051107,20061008,完成股改
8,000629.SZ,新钢钒,19981118,20051106,改名
9,000629.SZ,攀钢板材,19961115,19981117,其他
,ts_code,name,start_date,end_date,change_reason
0,000630.SZ,铜陵有色,20070924,,改名
1,000630.SZ,铜都铜业,20061009,20070923,摘G
2,000630.SZ,G铜都,20051027,20061008,完成股改
3,000630.SZ,铜都铜业,19980101,20051026,其他
4,000630.SZ,安徽铜都,19961120,19971231,其他
,ts_code,name,start_date,end_date,change_reason
0,000631.SZ,顺发恒业,20090605,,其他
1,000631.SZ,*ST兰宝,20080715,20090604,完成股改
2,000631.SZ,S*ST兰宝,20061009,20080714,未股改加S
3,000631.SZ,*ST兰宝,20050510,20061008,*ST
4,000631.SZ,兰宝信息,20001107,20050509,改名
5,000631.SZ,长春兰宝,19961122,20001106,其他
,ts_code,name,start_date,end_date,change_reason
0,000632.SZ,三木集团,20070514,,撤销*ST
1,000632.SZ,*ST三木,20061009,20070513,摘G
2,000632.SZ,G*ST三木,20060831,20061008,完成股改
3,000632.SZ,*ST三木,20060509,20060830,*ST
4,000632.SZ,三木集团,19961121,20060508,其他
,ts_code,name,start_date,end_date,change_reason
0,000633.SZ,合金投资,20170518,,撤销*ST
1,000633.SZ,*ST合金,20160427,20170517,*ST
2,000633.SZ,合金投资,20130513,20160426,撤销ST
3,000633.SZ,ST合金,20091124,20130512,完成股改
4,000633.SZ,SST合金,20070528,20091123,摘星
5,000633.SZ,S*ST合金,20061009,20070527,未股改加S
6,000633.SZ,*ST合金,20060426,20061008,*ST
7,000633.SZ,合金投资,19991230,20060425,改名
8,000633.SZ,合金股份,19961112,19991229,其他
,ts_code,name,start_date,end_date,change_reason
0,000635.SZ,英力特,20061009,,摘G
1,000635.SZ,G英力特,20051122,20061008,完成股改
2,000635.SZ,英力特,20040326,20051121,撤销*ST
3,000635.SZ,*ST英化,20030710,20040325,改名
4,000635.SZ,*ST民化,20030512,20030709,*ST
5,000635.SZ,ST民化,20030415,20030511,ST
6,000635.SZ,民族化工,19961120,20030414,其他
,ts_code,name,start_date,end_date,change_reason
0,000636.SZ,风华高科,20061009,,摘G
1,000636.SZ,G风华,20060406,20061008,完成股改
2,000636.SZ,风华高科,19961129,20060405,其他
,ts_code,name,start_date,end_date,change_reason
0,000637.SZ,茂化实华,20080225,,完成股改
1,000637.SZ,S茂实华,20061009,20080224,未股改加S
2,000637.SZ,茂化实华,19961114,20061008,其他
,ts_code,name,start_date,end_date,change_reason
0,000638.SZ,万方发展,20130409,,改名
1,000638.SZ,万方地产,20090605,20130408,其他
2,000638.SZ,*ST中辽,20081111,20090604,完成股改
3,000638.SZ,S*ST中辽,20061009,20081110,未股改加S
4,000638.SZ,*ST中辽,20030512,20061008,*ST
5,000638.SZ,ST辽国际,20020425,20030511,ST
6,000638.SZ,中辽国际,19961126,20020424,其他
,ts_code,name,start_date,end_date,change_reason
0,000639.SZ,西王食品,20110223,,改名
1,000639.SZ,金德发展,20061009,20110222,摘G
2,000639.SZ,G金德,20060926,20061008,完成股改
3,000639.SZ,金德发展,20020621,20060925,改名
4,000639.SZ,庆云发展,20000322,20020620,撤销ST
5,000639.SZ,ST株庆云,19990430,20000321,ST
6,000639.SZ,株州庆云,19961126,19990429,其他
,ts_code,name,start_date,end_date,change_reason
0,000650.SZ,仁和药业,20080226,,撤销ST
1,000650.SZ,ST仁和,20070329,20080225,其他
2,000650.SZ,S*ST仁和,20070119,20070328,改名
3,000650.SZ,S*ST九化,20061009,20070118,未股改加S
4,000650.SZ,*ST九化,20050329,20061008,*ST
5,000650.SZ,九江化纤,19961210,20050328,其他
,ts_code,name,start_date,end_date,change_reason
0,000651.SZ,格力电器,20061009,,摘G
1,000651.SZ,G格力,20060308,20061008,完成股改
2,000651.SZ,格力电器,19961118,20060307,其他
,ts_code,name,start_date,end_date,change_reason
0,000652.SZ,泰达股份,20061009,,摘G
1,000652.SZ,G泰达,20051212,20061008,完成股改
2,000652.SZ,泰达股份,19971020,20051211,改名
3,000652.SZ,美纶股份,19961128,19971019,其他
,ts_code,name,start_date,end_date,change_reason
0,000655.SZ,金岭矿业,20190409,,撤销*ST
1,000655.SZ,*ST金岭,20180413,20190408,*ST
2,000655.SZ,金岭矿业,20070212,20180412,撤销*ST
3,000655.SZ,*ST金岭,20061108,20070211,改名
4,000655.SZ,*ST华陶,20061009,20061107,摘G
5,000655.SZ,G*ST华陶,20060920,20061008,完成股改
6,000655.SZ,*ST华陶,20060509,20060919,*ST
7,000655.SZ,华光陶瓷,19961128,20060508,其他
,ts_code,name,start_date,end_date,change_reason
0,000656.SZ,金科股份,20110823,,其他
1,000656.SZ,ST东源,20070607,20110822,摘星
2,000656.SZ,*ST东源,20061009,20070606,摘G
3,000656.SZ,G*ST东源,20060824,20061008,完成股改
4,000656.SZ,*ST东源,20060509,20060823,*ST
5,000656.SZ,ST东源,20020426,20060508,ST
6,000656.SZ,重庆东源,19961128,20020425,其他
,ts_code,name,start_date,end_date,change_reason
0,000657.SZ,中钨高新,20131125,,撤销*ST
1,000657.SZ,*ST中钨,20080424,20131124,*ST
2,000657.SZ,中钨高新,20061026,20080423,完成股改
3,000657.SZ,S中钨,20061009,20061025,未股改加S
4,000657.SZ,中钨高新,20000619,20061008,改名
5,000657.SZ,金海股份,19961205,20000618,其他
,ts_code,name,start_date,end_date,change_reason
0,000659.SZ,珠海中富,20180425,,撤销*ST
1,000659.SZ,*ST中富,20170503,20180424,*ST
2,000659.SZ,珠海中富,20160427,20170502,撤销*ST
3,000659.SZ,*ST中富,20140505,20160426,*ST
4,000659.SZ,珠海中富,20061009,20140504,摘G
5,000659.SZ,G中富,20051027,20061008,完成股改
6,000659.SZ,珠海中富,19961203,20051026,其他
,ts_code,name,start_date,end_date,change_reason
0,000661.SZ,长春高新,20070119,,完成股改
1,000661.SZ,S长高新,20061009,20070118,未股改加S
2,000661.SZ,长春高新,19961218,20061008,其他
,ts_code,name,start_date,end_date,change_reason
0,000662.SZ,天夏智慧,20160503,,改名
1,000662.SZ,索芙特,20130529,20160502,撤销*ST
2,000662.SZ,*ST索芙,20120423,20130528,*ST
3,000662.SZ,索芙特,20061009,20120422,摘G
4,000662.SZ,G索芙特,20051104,20061008,完成股改
5,000662.SZ,索芙特,20041201,20051103,改名
6,000662.SZ,广西红日,20020401,20041130,撤销ST
7,000662.SZ,ST红日,20011225,20020331,改名
8,000662.SZ,ST康达,20010328,20011224,ST
9,000662.SZ,广西康达,19961216,20010327,其他
,ts_code,name,start_date,end_date,change_reason
0,000663.SZ,永安林业,20061009,,摘G
1,000663.SZ,G永林,20060901,20061008,完成股改
2,000663.SZ,永安林业,19961206,20060831,其他
,ts_code,name,start_date,end_date,change_reason
0,000665.SZ,湖北广电,20121211,,改名
1,000665.SZ,武汉塑料,20061212,20121210,完成股改
2,000665.SZ,S武塑料,20061009,20061211,未股改加S
3,000665.SZ,武汉塑料,19961210,20061008,其他
,ts_code,name,start_date,end_date,change_reason
0,000666.SZ,经纬纺机,20061009,,摘G
1,000666.SZ,G经纬,20060808,20061008,完成股改
2,000666.SZ,经纬纺机,19961210,20060807,其他
,ts_code,name,start_date,end_date,change_reason
0,000667.SZ,美好置业,20161026,,其他
1,000667.SZ,美好集团,20140228,20161025,改名
2,000667.SZ,名流置业,20061009,20140227,摘G
3,000667.SZ,G名流,20060220,20061008,完成股改
4,000667.SZ,名流置业,20030805,20060219,改名
5,000667.SZ,华一投资,19981013,20030804,改名
6,000667.SZ,昆明五华,19961205,19981012,其他
,ts_code,name,start_date,end_date,change_reason
0,000668.SZ,荣丰控股,20090123,,完成股改
1,000668.SZ,S武石油,20061009,20090122,未股改加S
2,000668.SZ,武汉石油,19961210,20061008,其他
,ts_code,name,start_date,end_date,change_reason
0,000669.SZ,金鸿控股,20170913,,改名
1,000669.SZ,金鸿能源,20130513,20170912,改名
2,000669.SZ,领先科技,20130114,20130512,撤销*ST
3,000669.SZ,*ST领先,20120320,20130113,*ST
4,000669.SZ,领先科技,20061009,20120319,摘G
5,000669.SZ,G领先,20060616,20061008,完成股改
6,000669.SZ,领先科技,20030731,20060615,改名
7,000669.SZ,中讯科技,20000328,20030730,撤销ST
8,000669.SZ,ST中讯,19991211,20000327,改名
9,000669.SZ,ST吉诺尔,19980518,19991210,ST
10,000669.SZ,吉诺尔,19961210,19980517,其他
,ts_code,name,start_date,end_date,change_reason
0,000670.SZ,*ST盈方,20190424,,*ST
1,000670.SZ,ST盈方,20190327,20190423,ST
2,000670.SZ,盈方微,20170330,20190326,撤销*ST
3,000670.SZ,*ST盈方,20160503,20170329,*ST
4,000670.SZ,盈方微,20140818,20160502,改名
5,000670.SZ,舜元实业,20140715,20140817,完成股改
6,000670.SZ,S舜元,20130520,20140714,摘星改名
7,000670.SZ,S*ST天发,20061009,20130519,未股改加S
8,000670.SZ,*ST天发,20060427,20061008,*ST
9,000670.SZ,天发石油,20040405,20060426,撤销*ST
10,000670.SZ,*ST天发,20030512,20040404,*ST
11,000670.SZ,天发股份,19961217,20030511,其他
,ts_code,name,start_date,end_date,change_reason
0,000671.SZ,阳光城,20090601,,改名
1,000671.SZ,阳光发展,20061009,20090531,摘G
2,000671.SZ,G闽阳光,20060717,20061008,完成股改
3,000671.SZ,阳光发展,20040319,20060716,改名
4,000671.SZ,石狮新发,19961218,20040318,其他
,ts_code,name,start_date,end_date,change_reason
0,000672.SZ,上峰水泥,20130426,,其他
1,000672.SZ,*ST铜城,20070423,20130425,完成股改
2,000672.SZ,S*ST铜城,20061009,20070422,未股改加S
